anio_1;anio_2;anio_3;anio_4;anio_5;anio_6;anio_7;anio_8;anio_9;anio_10;anio_11;anio_12;anio_13;anio_14;anio_15;anio_16;anio_17;anio_18;anio_19;anio_20;anio_21;anio_22;anio_23;anio_24;areas
0.342;0.891;0.669;0.451;0.582;0.503;0.914;0.741;0.432;0.627;0.829;0.444;0.36;0.435;0.552;0.491;0.581;0.634;0.697;0.59;0.508;0.85;0.74;0.785;Applied Mathematics
0.342;0.891;0.669;0.451;0.582;0.503;0.914;0.741;0.432;0.627;0.829;0.444;0.36;0.435;0.552;0.491;0.581;0.634;0.697;0.59;0.508;0.85;0.74;0.785;Computer Science Applications
1.178;1.297;1.66;1.634;1.697;1.299;1.44;1.305;1.332;1.294;1.289;1.312;1.19;1.172;1.145;1.104;1.022;1.039;1.043;1.012;0.998;1.022;0.87;0.891;Chemical Engineering (miscellaneous)
1.178;1.297;1.66;1.634;1.697;1.299;1.44;1.305;1.332;1.294;1.289;1.312;1.19;1.172;1.145;1.104;1.022;1.039;1.043;1.012;0.998;1.022;0.87;0.891;Chemistry (miscellaneous)
1.178;1.297;1.66;1.634;1.697;1.299;1.44;1.305;1.332;1.294;1.289;1.312;1.19;1.172;1.145;1.104;1.022;1.039;1.043;1.012;0.998;1.022;0.87;0.891;Industrial and Manufacturing Engineering
1.178;1.297;1.66;1.634;1.697;1.299;1.44;1.305;1.332;1.294;1.289;1.312;1.19;1.172;1.145;1.104;1.022;1.039;1.043;1.012;0.998;1.022;0.87;0.891;Applied Mathematics
0.101;0.1;0.1;0.136;0.101;0.13;0.13;0.101;0.113;0.105;0.14;0.113;0.123;0.202;0.227;0.241;0.263;0.258;0.259;0.305;0.302;0.388;0.439;0.376;Automotive Engineering
0.101;0.1;0.1;0.136;0.101;0.13;0.13;0.101;0.113;0.105;0.14;0.113;0.123;0.202;0.227;0.241;0.263;0.258;0.259;0.305;0.302;0.388;0.439;0.376;Aerospace Engineering
0.101;0.1;0.1;0.136;0.101;0.13;0.13;0.101;0.113;0.105;0.14;0.113;0.123;0.202;0.227;0.241;0.263;0.258;0.259;0.305;0.302;0.388;0.439;0.376;Mechanical Engineering
0.101;0.1;0.1;0.136;0.101;0.13;0.13;0.101;0.113;0.105;0.14;0.113;0.123;0.202;0.227;0.241;0.263;0.258;0.259;0.305;0.302;0.388;0.439;0.376;Modeling and Simulation
0.704;1.034;1.026;1.042;0.966;0.821;0.736;0.693;0.854;0.871;0.753;0.846;0.738;0.91;0.785;0.81;0.822;0.798;0.732;0.785;1.145;0.815;1.361;1.123;Electrical and Electronic Engineering
0.704;1.034;1.026;1.042;0.966;0.821;0.736;0.693;0.854;0.871;0.753;0.846;0.738;0.91;0.785;0.81;0.822;0.798;0.732;0.785;1.145;0.815;1.361;1.123;Signal Processing
0.704;1.034;1.026;1.042;0.966;0.821;0.736;0.693;0.854;0.871;0.753;0.846;0.738;0.91;0.785;0.81;0.822;0.798;0.732;0.785;1.145;0.815;1.361;1.123;Applied Mathematics
1.085;1.518;1.54;2.08;1.059;0.974;0.812;0.896;1.248;0.975;0.865;0.837;0.975;1.322;1.362;0.959;0.89;0.769;0.75;1.089;1.634;1.365;2.515;2.802;Aerospace Engineering
1.085;1.518;1.54;2.08;1.059;0.974;0.812;0.896;1.248;0.975;0.865;0.837;0.975;1.322;1.362;0.959;0.89;0.769;0.75;1.089;1.634;1.365;2.515;2.802;Automotive Engineering
1.085;1.518;1.54;2.08;1.059;0.974;0.812;0.896;1.248;0.975;0.865;0.837;0.975;1.322;1.362;0.959;0.89;0.769;0.75;1.089;1.634;1.365;2.515;2.802;Computer Networks and Communications
1.085;1.518;1.54;2.08;1.059;0.974;0.812;0.896;1.248;0.975;0.865;0.837;0.975;1.322;1.362;0.959;0.89;0.769;0.75;1.089;1.634;1.365;2.515;2.802;Electrical and Electronic Engineering
1.085;1.518;1.54;2.08;1.059;0.974;0.812;0.896;1.248;0.975;0.865;0.837;0.975;1.322;1.362;0.959;0.89;0.769;0.75;1.089;1.634;1.365;2.515;2.802;Applied Mathematics
0.639;0.465;0.775;0.556;0.774;0.694;0.535;0.69;0.893;0.572;0.624;0.511;0.414;0.594;0.369;0.316;0.524;0.42;0.547;0.545;0.472;0.42;0.593;0.618;Discrete Mathematics and Combinatorics
0.721;0.572;0.675;0.698;0.394;0.453;0.634;0.918;0.765;0.818;0.609;0.56;0.619;0.617;0.636;0.486;0.467;0.57;0.878;0.773;0.853;0.732;0.662;0.669;Civil and Structural Engineering
0.721;0.572;0.675;0.698;0.394;0.453;0.634;0.918;0.765;0.818;0.609;0.56;0.619;0.617;0.636;0.486;0.467;0.57;0.878;0.773;0.853;0.732;0.662;0.669;Materials Science (miscellaneous)
0.721;0.572;0.675;0.698;0.394;0.453;0.634;0.918;0.765;0.818;0.609;0.56;0.619;0.617;0.636;0.486;0.467;0.57;0.878;0.773;0.853;0.732;0.662;0.669;Mechanical Engineering
0.721;0.572;0.675;0.698;0.394;0.453;0.634;0.918;0.765;0.818;0.609;0.56;0.619;0.617;0.636;0.486;0.467;0.57;0.878;0.773;0.853;0.732;0.662;0.669;Mechanics of Materials
0.721;0.572;0.675;0.698;0.394;0.453;0.634;0.918;0.765;0.818;0.609;0.56;0.619;0.617;0.636;0.486;0.467;0.57;0.878;0.773;0.853;0.732;0.662;0.669;Mathematics (miscellaneous)
2.03;1.971;2.305;3.014;3.248;3.525;3.141;2.902;3.056;3.129;3.111;3.661;4.118;5.275;4.341;4.171;4.97;5.21;6.14;4.549;3.567;3.599;3.4;2.94;Biochemistry
2.03;1.971;2.305;3.014;3.248;3.525;3.141;2.902;3.056;3.129;3.111;3.661;4.118;5.275;4.341;4.171;4.97;5.21;6.14;4.549;3.567;3.599;3.4;2.94;Computational Mathematics
2.03;1.971;2.305;3.014;3.248;3.525;3.141;2.902;3.056;3.129;3.111;3.661;4.118;5.275;4.341;4.171;4.97;5.21;6.14;4.549;3.567;3.599;3.4;2.94;Computational Theory and Mathematics
2.03;1.971;2.305;3.014;3.248;3.525;3.141;2.902;3.056;3.129;3.111;3.661;4.118;5.275;4.341;4.171;4.97;5.21;6.14;4.549;3.567;3.599;3.4;2.94;Computer Science Applications
2.03;1.971;2.305;3.014;3.248;3.525;3.141;2.902;3.056;3.129;3.111;3.661;4.118;5.275;4.341;4.171;4.97;5.21;6.14;4.549;3.567;3.599;3.4;2.94;Molecular Biology
2.03;1.971;2.305;3.014;3.248;3.525;3.141;2.902;3.056;3.129;3.111;3.661;4.118;5.275;4.341;4.171;4.97;5.21;6.14;4.549;3.567;3.599;3.4;2.94;Statistics and Probability
0.709;0.203;0.433;0.565;0.785;0.746;0.604;0.444;0.89;0.774;0.513;0.495;0.56;0.399;0.528;0.45;0.339;0.354;0.366;0.331;0.387;0.364;0.45;0.422;Electrical and Electronic Engineering
0.709;0.203;0.433;0.565;0.785;0.746;0.604;0.444;0.89;0.774;0.513;0.495;0.56;0.399;0.528;0.45;0.339;0.354;0.366;0.331;0.387;0.364;0.45;0.422;Applied Mathematics
0.709;0.203;0.433;0.565;0.785;0.746;0.604;0.444;0.89;0.774;0.513;0.495;0.56;0.399;0.528;0.45;0.339;0.354;0.366;0.331;0.387;0.364;0.45;0.422;Computer Science Applications
0.709;0.203;0.433;0.565;0.785;0.746;0.604;0.444;0.89;0.774;0.513;0.495;0.56;0.399;0.528;0.45;0.339;0.354;0.366;0.331;0.387;0.364;0.45;0.422;Electronic, Optical and Magnetic Materials
1.49;0.499;0.972;1.267;0.591;0.692;0.964;0.961;0.712;0.616;0.533;0.389;0.473;0.209;0.302;0.475;0.784;0.283;0.11;0.168;0.11;0.366;0.411;0.244;Medicine (miscellaneous)
1.49;0.499;0.972;1.267;0.591;0.692;0.964;0.961;0.712;0.616;0.533;0.389;0.473;0.209;0.302;0.475;0.784;0.283;0.11;0.168;0.11;0.366;0.411;0.244;Computational Mathematics
1.49;0.499;0.972;1.267;0.591;0.692;0.964;0.961;0.712;0.616;0.533;0.389;0.473;0.209;0.302;0.475;0.784;0.283;0.11;0.168;0.11;0.366;0.411;0.244;Computational Theory and Mathematics
1.49;0.499;0.972;1.267;0.591;0.692;0.964;0.961;0.712;0.616;0.533;0.389;0.473;0.209;0.302;0.475;0.784;0.283;0.11;0.168;0.11;0.366;0.411;0.244;Genetics
1.49;0.499;0.972;1.267;0.591;0.692;0.964;0.961;0.712;0.616;0.533;0.389;0.473;0.209;0.302;0.475;0.784;0.283;0.11;0.168;0.11;0.366;0.411;0.244;Molecular Biology
0.15;0.117;0.135;0.162;0.188;0.1;0.16;0.1;0.139;0.188;0.17;0.148;0.28;0.177;0.229;0.336;0.267;0.282;0.46;0.442;0.345;0.397;0.319;0.328;Education
0.15;0.117;0.135;0.162;0.188;0.1;0.16;0.1;0.139;0.188;0.17;0.148;0.28;0.177;0.229;0.336;0.267;0.282;0.46;0.442;0.345;0.397;0.319;0.328;Mathematics (miscellaneous)
0.242;0.209;0.442;0.342;0.302;0.348;0.519;0.575;0.517;0.418;0.794;0.683;0.611;0.677;0.613;0.392;0.34;0.346;0.537;0.336;0.385;0.606;0.406;0.319;Building and Construction
0.242;0.209;0.442;0.342;0.302;0.348;0.519;0.575;0.517;0.418;0.794;0.683;0.611;0.677;0.613;0.392;0.34;0.346;0.537;0.336;0.385;0.606;0.406;0.319;Civil and Structural Engineering
0.242;0.209;0.442;0.342;0.302;0.348;0.519;0.575;0.517;0.418;0.794;0.683;0.611;0.677;0.613;0.392;0.34;0.346;0.537;0.336;0.385;0.606;0.406;0.319;Modeling and Simulation
0.89;1.192;1.702;1.77;2.298;1.096;0.762;1.247;1.501;1.323;1.232;1.539;1.474;2.002;2.659;3.211;3.353;2.791;2.471;2.189;3.212;1.786;3.403;2.729;Artificial Intelligence
0.89;1.192;1.702;1.77;2.298;1.096;0.762;1.247;1.501;1.323;1.232;1.539;1.474;2.002;2.659;3.211;3.353;2.791;2.471;2.189;3.212;1.786;3.403;2.729;Electrical and Electronic Engineering
0.89;1.192;1.702;1.77;2.298;1.096;0.762;1.247;1.501;1.323;1.232;1.539;1.474;2.002;2.659;3.211;3.353;2.791;2.471;2.189;3.212;1.786;3.403;2.729;Mechanical Engineering
0.89;1.192;1.702;1.77;2.298;1.096;0.762;1.247;1.501;1.323;1.232;1.539;1.474;2.002;2.659;3.211;3.353;2.791;2.471;2.189;3.212;1.786;3.403;2.729;Software
0.89;1.192;1.702;1.77;2.298;1.096;0.762;1.247;1.501;1.323;1.232;1.539;1.474;2.002;2.659;3.211;3.353;2.791;2.471;2.189;3.212;1.786;3.403;2.729;Applied Mathematics
0.89;1.192;1.702;1.77;2.298;1.096;0.762;1.247;1.501;1.323;1.232;1.539;1.474;2.002;2.659;3.211;3.353;2.791;2.471;2.189;3.212;1.786;3.403;2.729;Modeling and Simulation
0.101;0.101;0.101;0.14;0.102;0.116;0.121;0.119;0.122;0.154;0.19;0.192;0.246;0.254;0.242;0.253;0.271;0.268;0.274;0.277;0.273;0.216;0.291;0.307;Mechanical Engineering
0.101;0.101;0.101;0.14;0.102;0.116;0.121;0.119;0.122;0.154;0.19;0.192;0.246;0.254;0.242;0.253;0.271;0.268;0.274;0.277;0.273;0.216;0.291;0.307;Applied Mathematics
0.101;0.101;0.101;0.14;0.102;0.116;0.121;0.119;0.122;0.154;0.19;0.192;0.246;0.254;0.242;0.253;0.271;0.268;0.274;0.277;0.273;0.216;0.291;0.307;Artificial Intelligence
0.101;0.101;0.101;0.14;0.102;0.116;0.121;0.119;0.122;0.154;0.19;0.192;0.246;0.254;0.242;0.253;0.271;0.268;0.274;0.277;0.273;0.216;0.291;0.307;Electrical and Electronic Engineering
0.101;0.101;0.101;0.14;0.102;0.116;0.121;0.119;0.122;0.154;0.19;0.192;0.246;0.254;0.242;0.253;0.271;0.268;0.274;0.277;0.273;0.216;0.291;0.307;Modeling and Simulation
0.101;0.101;0.101;0.14;0.102;0.116;0.121;0.119;0.122;0.154;0.19;0.192;0.246;0.254;0.242;0.253;0.271;0.268;0.274;0.277;0.273;0.216;0.291;0.307;Software
1.195;0.379;0.615;0.685;0.702;0.56;0.402;0.393;0.357;0.403;0.439;0.489;0.44;0.571;0.463;0.5;0.424;0.479;0.375;0.476;0.401;0.476;0.59;0.704;Control and Systems Engineering
1.195;0.379;0.615;0.685;0.702;0.56;0.402;0.393;0.357;0.403;0.439;0.489;0.44;0.571;0.463;0.5;0.424;0.479;0.375;0.476;0.401;0.476;0.59;0.704;Software
1.195;0.379;0.615;0.685;0.702;0.56;0.402;0.393;0.357;0.403;0.439;0.489;0.44;0.571;0.463;0.5;0.424;0.479;0.375;0.476;0.401;0.476;0.59;0.704;Computer Science Applications
1.195;0.379;0.615;0.685;0.702;0.56;0.402;0.393;0.357;0.403;0.439;0.489;0.44;0.571;0.463;0.5;0.424;0.479;0.375;0.476;0.401;0.476;0.59;0.704;Mathematics (miscellaneous)
0.265;0.665;0.784;1.008;0.831;0.488;0.496;0.853;0.682;0.885;0.69;0.89;0.809;0.776;0.769;0.891;1.024;0.928;0.711;0.831;0.988;0.808;1.202;1.245;Software
0.265;0.665;0.784;1.008;0.831;0.488;0.496;0.853;0.682;0.885;0.69;0.89;0.809;0.776;0.769;0.891;1.024;0.928;0.711;0.831;0.988;0.808;1.202;1.245;Computer Science Applications
0.265;0.665;0.784;1.008;0.831;0.488;0.496;0.853;0.682;0.885;0.69;0.89;0.809;0.776;0.769;0.891;1.024;0.928;0.711;0.831;0.988;0.808;1.202;1.245;Control and Systems Engineering
0.265;0.665;0.784;1.008;0.831;0.488;0.496;0.853;0.682;0.885;0.69;0.89;0.809;0.776;0.769;0.891;1.024;0.928;0.711;0.831;0.988;0.808;1.202;1.245;Mathematics (miscellaneous)
0.285;0.344;0.732;0.555;0.854;0.603;0.553;0.957;0.828;0.767;1.099;0.928;0.948;1.154;1.118;1.689;1.435;1.275;1.041;1.405;1.795;1.561;2.873;2.881;Industrial and Manufacturing Engineering
0.285;0.344;0.732;0.555;0.854;0.603;0.553;0.957;0.828;0.767;1.099;0.928;0.948;1.154;1.118;1.689;1.435;1.275;1.041;1.405;1.795;1.561;2.873;2.881;Computer Science Applications
0.285;0.344;0.732;0.555;0.854;0.603;0.553;0.957;0.828;0.767;1.099;0.928;0.948;1.154;1.118;1.689;1.435;1.275;1.041;1.405;1.795;1.561;2.873;2.881;Control and Systems Engineering
0.285;0.344;0.732;0.555;0.854;0.603;0.553;0.957;0.828;0.767;1.099;0.928;0.948;1.154;1.118;1.689;1.435;1.275;1.041;1.405;1.795;1.561;2.873;2.881;Software
0.285;0.344;0.732;0.555;0.854;0.603;0.553;0.957;0.828;0.767;1.099;0.928;0.948;1.154;1.118;1.689;1.435;1.275;1.041;1.405;1.795;1.561;2.873;2.881;Mathematics (miscellaneous)
2.347;0.723;1.367;0.859;1.479;1.408;0.81;1.282;0.875;1.142;1.892;1.799;1.993;2.377;5.8;2.052;2.624;1.192;1.41;1.978;1.908;1.417;1.616;1.581;Computer Science Applications
2.347;0.723;1.367;0.859;1.479;1.408;0.81;1.282;0.875;1.142;1.892;1.799;1.993;2.377;5.8;2.052;2.624;1.192;1.41;1.978;1.908;1.417;1.616;1.581;Applied Mathematics
1.268;0.763;0.665;0.782;0.933;1.2;1.35;1.517;1.528;1.668;1.583;1.391;1.313;1.247;1.25;1.096;1.056;0.968;1.083;0.949;1.201;1.139;1.073;0.921;Statistics and Probability
1.268;0.763;0.665;0.782;0.933;1.2;1.35;1.517;1.528;1.668;1.583;1.391;1.313;1.247;1.25;1.096;1.056;0.968;1.083;0.949;1.201;1.139;1.073;0.921;Economics and Econometrics
1.268;0.763;0.665;0.782;0.933;1.2;1.35;1.517;1.528;1.668;1.583;1.391;1.313;1.247;1.25;1.096;1.056;0.968;1.083;0.949;1.201;1.139;1.073;0.921;Statistics, Probability and Uncertainty
0.841;0.579;0.602;0.693;0.75;1.378;1.784;1.454;1.574;1.841;1.159;1.391;1.208;1.278;2.283;1.696;1.149;1.533;1.23;1.137;1.042;0.767;0.657;1.186;Software
0.841;0.579;0.602;0.693;0.75;1.378;1.784;1.454;1.574;1.841;1.159;1.391;1.208;1.278;2.283;1.696;1.149;1.533;1.23;1.137;1.042;0.767;0.657;1.186;Applied Mathematics
0.818;0.669;0.674;1.25;1.302;1.03;0.966;0.804;1.221;1.416;1.299;1.365;1.44;1.354;1.69;1.729;1.592;1.561;1.63;1.543;1.528;1.45;1.423;1.259;Civil and Structural Engineering
0.818;0.669;0.674;1.25;1.302;1.03;0.966;0.804;1.221;1.416;1.299;1.365;1.44;1.354;1.69;1.729;1.592;1.561;1.63;1.543;1.528;1.45;1.423;1.259;Materials Science (miscellaneous)
0.818;0.669;0.674;1.25;1.302;1.03;0.966;0.804;1.221;1.416;1.299;1.365;1.44;1.354;1.69;1.729;1.592;1.561;1.63;1.543;1.528;1.45;1.423;1.259;Mechanical Engineering
0.818;0.669;0.674;1.25;1.302;1.03;0.966;0.804;1.221;1.416;1.299;1.365;1.44;1.354;1.69;1.729;1.592;1.561;1.63;1.543;1.528;1.45;1.423;1.259;Computer Science Applications
0.818;0.669;0.674;1.25;1.302;1.03;0.966;0.804;1.221;1.416;1.299;1.365;1.44;1.354;1.69;1.729;1.592;1.561;1.63;1.543;1.528;1.45;1.423;1.259;Modeling and Simulation
2.329;2.371;1.602;2.087;0.932;1.794;2.315;1.944;2.392;2.162;2.298;2.818;2.589;1.964;1.9;2.146;1.704;2.131;2.83;2.834;2.338;1.98;1.406;1.837;Social Sciences (miscellaneous)
2.329;2.371;1.602;2.087;0.932;1.794;2.315;1.944;2.392;2.162;2.298;2.818;2.589;1.964;1.9;2.146;1.704;2.131;2.83;2.834;2.338;1.98;1.406;1.837;Accounting
2.329;2.371;1.602;2.087;0.932;1.794;2.315;1.944;2.392;2.162;2.298;2.818;2.589;1.964;1.9;2.146;1.704;2.131;2.83;2.834;2.338;1.98;1.406;1.837;Applied Mathematics
2.329;2.371;1.602;2.087;0.932;1.794;2.315;1.944;2.392;2.162;2.298;2.818;2.589;1.964;1.9;2.146;1.704;2.131;2.83;2.834;2.338;1.98;1.406;1.837;Economics and Econometrics
2.329;2.371;1.602;2.087;0.932;1.794;2.315;1.944;2.392;2.162;2.298;2.818;2.589;1.964;1.9;2.146;1.704;2.131;2.83;2.834;2.338;1.98;1.406;1.837;Finance
0.343;0.417;0.496;0.455;0.597;0.435;0.538;0.912;1.086;1.391;1.4;1.24;1.405;1.164;1.339;1.205;1.116;1.076;1.069;0.998;1.148;1.175;1.32;1.386;Control and Systems Engineering
0.343;0.417;0.496;0.455;0.597;0.435;0.538;0.912;1.086;1.391;1.4;1.24;1.405;1.164;1.339;1.205;1.116;1.076;1.069;0.998;1.148;1.175;1.32;1.386;Electrical and Electronic Engineering
0.343;0.417;0.496;0.455;0.597;0.435;0.538;0.912;1.086;1.391;1.4;1.24;1.405;1.164;1.339;1.205;1.116;1.076;1.069;0.998;1.148;1.175;1.32;1.386;Applied Mathematics
0.343;0.417;0.496;0.455;0.597;0.435;0.538;0.912;1.086;1.391;1.4;1.24;1.405;1.164;1.339;1.205;1.116;1.076;1.069;0.998;1.148;1.175;1.32;1.386;Computer Science Applications
0.625;0.497;0.646;0.814;0.826;0.758;0.375;0.212;0.264;0.618;0.355;0.572;0.427;0.319;0.445;0.681;0.574;0.511;0.485;0.722;0.663;0.659;0.957;1.096;Engineering (miscellaneous)
0.625;0.497;0.646;0.814;0.826;0.758;0.375;0.212;0.264;0.618;0.355;0.572;0.427;0.319;0.445;0.681;0.574;0.511;0.485;0.722;0.663;0.659;0.957;1.096;Computer Science Applications
0.625;0.497;0.646;0.814;0.826;0.758;0.375;0.212;0.264;0.618;0.355;0.572;0.427;0.319;0.445;0.681;0.574;0.511;0.485;0.722;0.663;0.659;0.957;1.096;Modeling and Simulation
0.625;0.497;0.646;0.814;0.826;0.758;0.375;0.212;0.264;0.618;0.355;0.572;0.427;0.319;0.445;0.681;0.574;0.511;0.485;0.722;0.663;0.659;0.957;1.096;Software
0.682;0.539;0.468;1.016;1.022;0.671;0.995;0.954;0.827;0.819;0.942;0.911;0.74;0.916;1.023;1.252;1.196;1.15;1.129;1.19;1.119;0.96;0.836;0.809;Engineering (miscellaneous)
0.682;0.539;0.468;1.016;1.022;0.671;0.995;0.954;0.827;0.819;0.942;0.911;0.74;0.916;1.023;1.252;1.196;1.15;1.129;1.19;1.119;0.96;0.836;0.809;Computer Graphics and Computer-Aided Design
0.682;0.539;0.468;1.016;1.022;0.671;0.995;0.954;0.827;0.819;0.942;0.911;0.74;0.916;1.023;1.252;1.196;1.15;1.129;1.19;1.119;0.96;0.836;0.809;Analysis
0.682;0.539;0.468;1.016;1.022;0.671;0.995;0.954;0.827;0.819;0.942;0.911;0.74;0.916;1.023;1.252;1.196;1.15;1.129;1.19;1.119;0.96;0.836;0.809;Applied Mathematics
0.233;0.174;0.148;0.24;0.169;0.182;0.209;0.226;0.163;0.235;0.531;0.64;0.647;0.9;1.081;0.929;0.944;1.271;0.665;0.818;0.923;0.801;1.227;0.817;Software
0.233;0.174;0.148;0.24;0.169;0.182;0.209;0.226;0.163;0.235;0.531;0.64;0.647;0.9;1.081;0.929;0.944;1.271;0.665;0.818;0.923;0.801;1.227;0.817;Artificial Intelligence
0.233;0.174;0.148;0.24;0.169;0.182;0.209;0.226;0.163;0.235;0.531;0.64;0.647;0.9;1.081;0.929;0.944;1.271;0.665;0.818;0.923;0.801;1.227;0.817;Computational Theory and Mathematics
0.233;0.174;0.148;0.24;0.169;0.182;0.209;0.226;0.163;0.235;0.531;0.64;0.647;0.9;1.081;0.929;0.944;1.271;0.665;0.818;0.923;0.801;1.227;0.817;Computer Science Applications
0.233;0.174;0.148;0.24;0.169;0.182;0.209;0.226;0.163;0.235;0.531;0.64;0.647;0.9;1.081;0.929;0.944;1.271;0.665;0.818;0.923;0.801;1.227;0.817;Theoretical Computer Science
0.333;0.258;0.526;0.641;0.539;0.334;0.311;0.442;0.477;0.211;0.183;0.2;0.256;0.211;0.241;0.323;0.267;0.182;0.192;0.196;0.233;0.249;0.332;0.393;Electrical and Electronic Engineering
0.333;0.258;0.526;0.641;0.539;0.334;0.311;0.442;0.477;0.211;0.183;0.2;0.256;0.211;0.241;0.323;0.267;0.182;0.192;0.196;0.233;0.249;0.332;0.393;Computer Science Applications
0.333;0.258;0.526;0.641;0.539;0.334;0.311;0.442;0.477;0.211;0.183;0.2;0.256;0.211;0.241;0.323;0.267;0.182;0.192;0.196;0.233;0.249;0.332;0.393;Modeling and Simulation
1.876;0.994;1.026;0.801;1.222;0.97;1.636;1.134;1.055;0.803;0.94;1.071;1.417;1.307;0.802;1.409;0.981;1.07;0.641;0.916;0.964;1.151;1.114;0.86;Applied Mathematics
1.876;0.994;1.026;0.801;1.222;0.97;1.636;1.134;1.055;0.803;0.94;1.071;1.417;1.307;0.802;1.409;0.981;1.07;0.641;0.916;0.964;1.151;1.114;0.86;Geometry and Topology
1.876;0.994;1.026;0.801;1.222;0.97;1.636;1.134;1.055;0.803;0.94;1.071;1.417;1.307;0.802;1.409;0.981;1.07;0.641;0.916;0.964;1.151;1.114;0.86;Numerical Analysis
1.876;0.994;1.026;0.801;1.222;0.97;1.636;1.134;1.055;0.803;0.94;1.071;1.417;1.307;0.802;1.409;0.981;1.07;0.641;0.916;0.964;1.151;1.114;0.86;Statistics and Probability
1.876;0.994;1.026;0.801;1.222;0.97;1.636;1.134;1.055;0.803;0.94;1.071;1.417;1.307;0.802;1.409;0.981;1.07;0.641;0.916;0.964;1.151;1.114;0.86;Analysis
0.642;1.493;1.419;0.886;1.041;0.816;1.056;1.18;0.861;0.999;1.112;1.144;0.475;0.936;0.748;0.999;1.101;1.371;1.183;0.886;0.78;0.938;0.895;0.682;Mechanical Engineering
0.642;1.493;1.419;0.886;1.041;0.816;1.056;1.18;0.861;0.999;1.112;1.144;0.475;0.936;0.748;0.999;1.101;1.371;1.183;0.886;0.78;0.938;0.895;0.682;Applied Mathematics
0.642;1.493;1.419;0.886;1.041;0.816;1.056;1.18;0.861;0.999;1.112;1.144;0.475;0.936;0.748;0.999;1.101;1.371;1.183;0.886;0.78;0.938;0.895;0.682;Computational Mechanics
0.642;1.493;1.419;0.886;1.041;0.816;1.056;1.18;0.861;0.999;1.112;1.144;0.475;0.936;0.748;0.999;1.101;1.371;1.183;0.886;0.78;0.938;0.895;0.682;Computer Science Applications
0.642;1.493;1.419;0.886;1.041;0.816;1.056;1.18;0.861;0.999;1.112;1.144;0.475;0.936;0.748;0.999;1.101;1.371;1.183;0.886;0.78;0.938;0.895;0.682;Mechanics of Materials
1.768;3.506;3.635;3.042;2.812;2.383;2.773;2.631;2.432;2.641;2.502;2.229;2.059;1.678;1.853;1.864;1.896;1.744;1.591;1.671;1.674;1.72;1.703;1.409;Applied Mathematics
1.768;3.506;3.635;3.042;2.812;2.383;2.773;2.631;2.432;2.641;2.502;2.229;2.059;1.678;1.853;1.864;1.896;1.744;1.591;1.671;1.674;1.72;1.703;1.409;Condensed Matter Physics
1.768;3.506;3.635;3.042;2.812;2.383;2.773;2.631;2.432;2.641;2.502;2.229;2.059;1.678;1.853;1.864;1.896;1.744;1.591;1.671;1.674;1.72;1.703;1.409;Mechanical Engineering
1.768;3.506;3.635;3.042;2.812;2.383;2.773;2.631;2.432;2.641;2.502;2.229;2.059;1.678;1.853;1.864;1.896;1.744;1.591;1.671;1.674;1.72;1.703;1.409;Mechanics of Materials
1.142;0.695;1.221;1.049;1.757;0.95;1.236;0.888;0.998;1.119;1.061;1.359;1.239;1.389;1.615;1.521;1.558;1.482;1.458;1.835;1.637;1.402;1.495;1.116;Computer Graphics and Computer-Aided Design
1.142;0.695;1.221;1.049;1.757;0.95;1.236;0.888;0.998;1.119;1.061;1.359;1.239;1.389;1.615;1.521;1.558;1.482;1.458;1.835;1.637;1.402;1.495;1.116;Computer Science Applications
1.142;0.695;1.221;1.049;1.757;0.95;1.236;0.888;0.998;1.119;1.061;1.359;1.239;1.389;1.615;1.521;1.558;1.482;1.458;1.835;1.637;1.402;1.495;1.116;Control and Systems Engineering
1.142;0.695;1.221;1.049;1.757;0.95;1.236;0.888;0.998;1.119;1.061;1.359;1.239;1.389;1.615;1.521;1.558;1.482;1.458;1.835;1.637;1.402;1.495;1.116;Software
1.142;0.695;1.221;1.049;1.757;0.95;1.236;0.888;0.998;1.119;1.061;1.359;1.239;1.389;1.615;1.521;1.558;1.482;1.458;1.835;1.637;1.402;1.495;1.116;Control and Optimization
0.135;0.114;0.183;0.376;0.295;0.314;0.262;0.249;0.237;0.204;0.187;0.168;0.174;0.194;0.237;0.192;0.196;0.203;0.193;0.214;0.305;0.238;0.364;0.375;Computer Networks and Communications
0.135;0.114;0.183;0.376;0.295;0.314;0.262;0.249;0.237;0.204;0.187;0.168;0.174;0.194;0.237;0.192;0.196;0.203;0.193;0.214;0.305;0.238;0.364;0.375;Computer Science Applications
0.135;0.114;0.183;0.376;0.295;0.314;0.262;0.249;0.237;0.204;0.187;0.168;0.174;0.194;0.237;0.192;0.196;0.203;0.193;0.214;0.305;0.238;0.364;0.375;Mathematics (miscellaneous)
0.135;0.114;0.183;0.376;0.295;0.314;0.262;0.249;0.237;0.204;0.187;0.168;0.174;0.194;0.237;0.192;0.196;0.203;0.193;0.214;0.305;0.238;0.364;0.375;Signal Processing
0.135;0.114;0.183;0.376;0.295;0.314;0.262;0.249;0.237;0.204;0.187;0.168;0.174;0.194;0.237;0.192;0.196;0.203;0.193;0.214;0.305;0.238;0.364;0.375;Software
